,Electricity:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,dateHour,W_min_kW_hourly_Electricity,total_hourly_Electricity
0,1.47942555725,0.0,0.3475187384,0.10000718114900001,0.44752591954800003,0.10000718114900001,0.047162941267099995,0.0101601501881,0.36061507566,0.272321956112,0.32499551447700004,2013-06-07 11:00:00,57.38894338153,60.8786835967302
1,1.55973309546,0.0,0.454263011682,0.130764008167,0.585027019849,0.130764008167,0.047162941267099995,0.0101601501881,0.350008238641,0.267734603099,0.282996142414,2013-06-07 12:00:00,27.2279613177,31.0465745366342
2,1.7028354353200001,0.0,0.6038764219489999,0.169912475776,0.7737888977249999,0.169912475776,0.047162941267099995,0.0101601501881,0.319023623067,0.276992715543,0.259063107528,2013-06-07 13:00:00,111.476298141,115.8090263851392
3,1.85909389716,0.0,0.752178553905,0.211629442809,0.963807996713,0.211629442809,0.047162941267099995,0.0101601501881,0.294229243714,0.292589715786,0.234499849494,2013-06-07 14:00:00,109.02196042,113.8989416538452
4,2.10062901075,0.0,0.9215790290260001,0.253177279332,1.1747563083600001,0.253177279332,0.05030713788269999,0.010837493533999999,0.301025880583,0.30885396737599996,0.23820422301999997,2013-06-07 15:00:00,5.773963306140001,11.386510915335702
5,2.36274958714,0.0,1.02656627541,0.282008305106,1.30857458051,0.282008305106,0.05030713788269999,0.010837493533999999,0.34261694473000004,0.36532011263999997,0.26844931784299997,2013-06-07 16:00:00,1.61919330195,7.918631361851701
6,2.49497774149,0.0,0.928461340512,0.27618212059700004,1.20464346111,0.27618212059700004,0.0628839163785,0.0135468669175,0.41894745864200006,0.443805552365,0.334506486083,2013-06-07 17:00:00,12.081027431050002,18.535164495742002
7,2.52114046031,0.0,0.839623625723,0.251927654358,1.0915512800799998,0.251927654358,0.10061427576500001,0.021674983635599998,0.382083699719,0.48183887916,0.396733341951,2013-06-07 18:00:00,25.478736438909994,31.817852293969594
8,2.32000372343,0.0,0.645295044148,0.20117417121700001,0.8464692153650001,0.20117417121700001,0.19494017423300003,0.0419952840119,0.314732295471,0.497352472985,0.40787028136500003,2013-06-07 19:00:00,11.360620515629996,17.031627349072895
9,2.27575655392,0.0,0.507055845263,0.16055451670499998,0.667610361967,0.16055451670499998,0.34900577653000003,0.075185118257,0.281807004861,0.514450788759,0.37105350354999994,2013-06-07 20:00:00,1.05454081887,6.417574805387
10,1.41221925731,0.0,0.261263825512,0.0776309611179,0.33889478663,0.0776309611179,0.05030713788269999,0.010837493533999999,0.34638007307199997,0.27223854969300004,0.376917216495,2013-06-08 10:00:00,54.240432762,57.4647530243645
11,1.47645875954,0.0,0.345613521076,0.10059850332699999,0.446212024403,0.10059850332699999,0.047162941267099995,0.0101601501881,0.36061507566,0.272321956112,0.323342611913,2013-06-08 11:00:00,105.12587165100003,108.60895569781323
12,1.63495783651,0.0,0.519103667075,0.142568768211,0.661672435286,0.142568768211,0.047162941267099995,0.0101601501881,0.350008238641,0.267734603099,0.281575468027,2013-06-08 12:00:00,24.332632593,28.3901454695152
